id,ciudad,tipo,area_m2,alcobas,banos,precio_cop,lat,lon,fecha,estado
CO004638,B/quilla,Local,132.5,4,1,186600000.0,11.002448,-74.790673,2024-12-17,comprada
CO035685,Barranquilla,Local,207.7,3,3,275300000.0,11.027659,-74.850314,2024-03-04,comprada
CO037769,BOGOTA,Apartamento,178.3,4,2,330900000.0,4.596073,-74.165118,2024-07-12,vendida
CO037421,Medellin,Local,98.7,2,1,181000000.0,6.216117,-75.611276,2024-10-11,publicada
CO037155,Bogota,Casa,86.8,3,2,169300000.0,4.709223,-74.139973,2024-02-10,remodelacion
CO040408,Medellin,Apartamento,95.2,4,1,131600000.0,6.287701,-75.500628,2024-11-01,publicada
CO044499,Medellin,Apartaestudio,142.1,3,2,270000000.0,6.233613,-75.586203,2024-08-20,publicada
CO017599,Medellin,Local,131.3,2,2,234200000.0,6.207789,-75.587215,2024-08-07,remodelacion
CO044229,B/quilla,Casa,28,3,1,60000000,10.965015,-74.817283,2024-09-10,comprada
CO004537,BOGOTA,Apartaestudio,128.4,3,1,132700000.0,4.713905,-74.146154,2024-11-28,vendida
CO044140,B/quilla,Apartamento,183.3,1,1,216200000.0,10.922487,-74.785163,2024-05-14,vendida
CO025684,Medellin,Casa,87.3,3,1,148900000.0,6.232022,-75.598678,2024-05-24,vendida
CO026691,Barranquilla,Casa,178.9,2,3,199200000.0,11.000347,-74.847956,2024-05-18,publicada
CO020230,MEDELLIN,Apartamento,130.9,3,1,225600000.0,6.302229,-75.632364,2024-10-14,publicada
CO028664,Medellin,Apartaestudio,74.7,3,2,84000000.0,6.188517,-75.556898,2024-11-24,remodelacion
CO008527,Cali,Apartaestudio,126.1,3,2,165600000.0,3.38899,-76.584105,2024-12-13,remodelacion
CO021743,Barranquilla,Casa,40.0,3,2,60000000,10.992047,-74.758219,2024-12-02,publicada
CO029841,Medellin,Casa,96.3,3,2,153200000.0,6.250205,-75.630077,2024-09-06,remodelacion
CO009078,B/quilla,Apartamento,132.3,2,2,130500000.0,10.963283,-74.85269,2024-02-17,publicada
CO044110,Medellín,Casa,158.2,2,3,290600000.0,6.242913,-75.516727,2024-12-10,publicada
CO044340,BOGOTA,Apartaestudio,101.3,2,2,192800000.0,4.632681,-74.109063,2024-07-15,comprada
CO026252,Medellin,Apartamento,117.7,3,1,176400000.0,6.204319,-75.5023,2024-09-06,comprada
CO039103,Barranquilla,Casa,152.6,3,1,203900000.0,11.047242,-74.800679,2024-07-03,comprada
CO024400,Santiago de Cali,Apartamento,92.1,2,2,84.4,3.372244,-76.509363,2024-01-17,comprada
CO040104,B/quilla,Casa,105.9,3,2,133000000.0,10.961519,-74.831445,2024-02-24,publicada
CO044374,Bogota D.C.,Local,147.3,3,1,235600000.0,4.605787,-74.048261,2024-04-08,vendida
CO002149,BOGOTA,Casa,157.0,2,2,272300000.0,4.716978,-74.159354,2024-06-19,publicada
CO005309,Cali,Apartamento,139.4,3,2,156800000.0,3.390314,-76.508843,2024-02-18,comprada
CO025595,MEDELLIN,Casa,168.5,2,3,247900000.0,6.201485,-75.595721,2024-11-09,publicada
CO033133,Santiago de Cali,Apartamento,153.9,3,2,198000000.0,3.374999,-76.455206,2024-08-06,publicada
CO022846,Barranquilla,Apartaestudio,77.3,2,2,122400000.0,11.023041,-74.733864,2024-11-06,publicada
CO036882,Cali,Apartaestudio,151.3,3,3,177500000.0,3.403345,-76.589342,2024-09-03,remodelacion
CO044284,B/quilla,Casa,117.5,1,1,148100000.0,10.927088,-74.788812,2024-09-06,publicada
CO034211,Medellín,Local,132.5,2,3,225500000.0,6.219718,-75.600599,2024-02-11,comprada
CO033568,B/quilla,Casa,144.1,3,1,182000000.0,11.009502,-74.744605,2024-10-06,publicada
CO025443,Medellín,Casa,166.4,3,2,206500000.0,6.219424,-75.519763,2024-12-03,publicada
CO036901,MEDELLIN,Casa,210.1,3,1,365100000.0,6.228533,-75.576061,2024-10-21,vendida
CO030709,Santiago de Cali,Local,155.7,3,1,253000000.0,3.474184,-76.491609,2024-04-24,publicada
CO024444,Medellin,Local,135.8,4,2,234600000.0,6.177769,-75.581696,2024-11-25,vendida
CO037427,Bogotá,Casa,73.0,1,2,156300000.0,4.63042,-74.134673,2024-10-07,publicada
CO028259,Santiago de Cali,Local,163.6,3,1,201300000.0,3.459914,-76.53543,2024-11-13,publicada
CO032110,Bogota,Casa,66.4,4,2,108000000.0,4.637661,-74.142725,2024-01-01,vendida
CO037113,Bogota D.C.,Apartamento,176.0,3,3,277800000.0,4.589806,-74.038451,2024-06-20,comprada
CO017184,BOGOTA,Local,89.0,3,1,158500000.0,4.693506,-74.114017,2024-03-09,vendida
CO011116,Bogota D.C.,Local,119.4,4,3,176800000.0,4.658634,-74.043724,2024-11-27,vendida
CO016312,Santiago de Cali,Local,92.2,1,2,111400000.0,3.478561,-76.45743,2024-11-03,vendida
CO030395,Cali,Apartaestudio,77.2,3,1,80300000.0,3.42278,-76.450268,2024-06-15,vendida
CO031183,Medellín,Local,147.5,2,2,261100000.0,6.274011,-75.606219,2024-12-26,comprada
CO020862,Bogota,Apartamento,81.2,3,3,123800000.0,4.653298,-74.09907,2024-05-23,remodelacion
CO038831,Bogota,Apartaestudio,144.0,1,3,182400000.0,4.70517,-74.115483,2024-06-14,vendida
CO016018,Santiago de Cali,Local,86.5,4,3,117100000.0,3.392579,-76.473102,2024-05-13,publicada
CO005440,Bogota D.C.,Casa,162.1,4,1,218100000.0,4.597116,-74.046748,2024-11-21,publicada
CO027055,B/quilla,Casa,121.7,2,2,132900000.0,10.996011,-74.790905,2024-12-21,vendida
CO044829,Cali,Apartaestudio,32.9,2,1,60000000,3.428961,-76.556184,2024-01-18,vendida
CO005823,Santiago de Cali,Apartaestudio,153.3,3,3,248100000.0,3.469679,-76.575181,2024-08-28,vendida
CO033258,Bogota D.C.,Local,151.9,1,3,243400000.0,4.696481,-74.088767,2024-04-09,publicada
CO029847,B/quilla,Apartaestudio,149.3,2,2,114900000.0,10.997512,-74.82064,2024-10-08,vendida
CO014270,B/quilla,Apartamento,124.6,4,1,122000000.0,11.004502,-74.791184,2024-11-19,comprada
CO026114,Cali,Casa,115.0,2,1,134300000.0,3.460411,-76.587491,2024-07-14,publicada
CO007530,Bogotá,Local,216.5,3,2,352000000.0,4.706276,-74.151385,2024-08-06,remodelacion
CO044307,Bogota D.C.,Apartamento,206.3,2,1,291800000.0,4.705448,-74.115845,2024-05-01,remodelacion
CO001132,Santiago de Cali,Apartaestudio,160.4,1,2,234700000.0,3.379737,-76.463724,2024-03-17,remodelacion
CO015176,Santiago de Cali,Apartaestudio,114.3,3,1,160200000.0,3.505151,-76.541244,2024-09-22,publicada
CO036937,B/quilla,Local,118.7,2,1,115300000.0,11.009749,-74.824094,2024-11-16,comprada
CO000495,MEDELLIN,Apartaestudio,175.3,4,2,143200000.0,6.26709,-75.601809,2024-07-21,publicada
CO000041,Medellin,Casa,120.8,3,3,241100000.0,6.175833,-75.636851,2024-02-09,publicada
CO016338,Cali,Apartaestudio,91.6,4,3,123800000.0,3.458043,-76.528981,2024-12-12,comprada
CO023649,Barranquilla,Casa,96.7,2,1,72.4,11.028128,-74.830369,2024-04-20,comprada
CO007113,Medellín,Apartaestudio,113.8,2,2,159700000.0,6.275513,-75.579688,2024-08-05,publicada
CO040619,Cali,Apartaestudio,136.3,3,2,204300000.0,3.4575,-76.578406,2024-03-20,remodelacion
CO024357,Cali,Casa,93.7,3,2,119400000.0,3.478062,-76.459222,2024-06-01,publicada
CO010782,Medellin,Local,129.5,4,3,221400000.0,6.231005,-75.581226,2024-07-26,publicada
CO000149,BOGOTA,Apartamento,134.5,4,1,280100000.0,4.701689,-74.11098,2024-08-21,publicada
CO032413,Medellin,Apartaestudio,132.9,4,2,159300000.0,6.28696,-75.510751,2024-10-02,remodelacion
CO029898,B/quilla,Apartamento,121.0,4,2,161000000.0,11.002199,-74.826472,2024-01-06,publicada
CO022055,Bogota,Apartaestudio,155.6,4,1,311500000.0,4.667421,-74.040926,2024-11-24,publicada
CO040468,BOGOTA,Apartaestudio,137.4,1,1,209000000.0,4.709963,-74.037935,2024-03-06,publicada
CO003057,Medellin,Apartamento,137.4,1,2,193000000.0,6.281963,-75.549647,2024-06-10,vendida
CO037991,Cali,Casa,139.7,3,3,153200000.0,3.432144,-76.587825,2024-08-06,publicada
CO011816,Medellín,Casa,135.6,2,3,229700000.0,6.300778,-75.605743,2024-10-06,remodelacion
CO018062,B/quilla,Local,54.4,2,1,60000000,10.966959,-74.740324,2024-01-15,vendida
CO036142,B/quilla,Casa,167.9,2,1,238100000.0,10.974724,-74.822358,2024-09-22,publicada
CO027227,MEDELLIN,Apartamento,107.9,4,2,151400000.0,6.261299,-75.501093,2024-08-13,publicada
CO025626,Bogota,Apartaestudio,86.2,2,1,151900000.0,4.632322,-74.086614,2024-12-27,remodelacion
CO018572,Barranquilla,Apartaestudio,91.6,3,3,93800000.0,11.041425,-74.819704,2024-01-03,comprada
CO034602,Santiago de Cali,Apartaestudio,196.0,2,2,287000000.0,3.404106,-76.457152,2024-05-10,comprada
CO008579,BOGOTA,Casa,187.0,2,2,345600000.0,4.596938,-74.041544,2024-02-12,comprada
CO026876,Bogotá,Local,163.5,3,1,148800000.0,4.688557,-74.087927,2024-03-01,remodelacion
CO043088,Cali,Apartamento,117.0,2,3,152300000.0,3.415685,-76.548028,2024-03-11,vendida
CO021625,Bogotá,Casa,56.3,4,1,101000000.0,4.666252,-74.119398,2024-02-20,publicada
CO038639,Barranquilla,Apartamento,116.4,2,2,143700000.0,10.978197,-74.75267,2024-01-13,publicada
CO021838,Bogota D.C.,Casa,154.2,3,3,247900000.0,4.713853,-74.169046,2024-05-28,vendida
CO027785,Bogotá,Casa,166.3,3,2,202200000.0,4.616045,-74.033698,2024-07-03,remodelacion
CO023728,Medellín,Apartamento,102.5,1,2,202200000.0,6.304334,-75.618624,2024-12-19,remodelacion
CO021022,Medellín,Apartamento,136.9,3,1,250000000.0,6.201086,-75.585149,2024-08-08,publicada
CO030208,Barranquilla,Casa,74.1,2,3,88100000.0,10.918613,-74.737362,2024-04-25,remodelacion
CO030435,Bogota D.C.,Apartaestudio,169.0,4,2,273600000.0,4.670568,-74.089553,2024-05-10,publicada
CO005618,Santiago de Cali,Local,66.9,3,2,104100000.0,3.488405,-76.548513,2024-10-24,remodelacion
CO022241,Bogota D.C.,Apartamento,155.2,3,3,256700000.0,4.65252,-74.138756,2024-02-26,comprada
CO031471,Bogota D.C.,Casa,113.4,2,3,164800000.0,4.676291,-74.058444,2024-02-24,remodelacion
CO016071,Barranquilla,Local,129.2,1,1,144700000.0,10.936021,-74.862103,2024-03-03,vendida
CO039539,Medellin,Apartamento,149.7,3,2,218100000.0,6.303356,-75.517557,2024-06-05,remodelacion
CO002801,Barranquilla,Apartamento,188.7,3,1,189700000.0,10.98569,-74.796138,2024-02-23,comprada
CO016900,Medellin,Casa,101.6,3,1,89000000.0,6.217831,-75.547887,2024-09-22,publicada
CO026735,BOGOTA,Local,137.9,2,1,,4.718525,-74.129103,2024-03-23,publicada
CO020179,MEDELLIN,Apartaestudio,100.3,1,2,111800000.0,6.20052,-75.5563,2024-02-09,remodelacion
CO037508,B/quilla,Apartaestudio,113.7,2,2,128600000.0,10.966553,-74.844704,2024-12-03,remodelacion
CO010177,Santiago de Cali,Casa,105.5,1,3,132400000.0,3.399629,-76.566666,2024-09-14,remodelacion
CO025839,Bogota,Apartamento,157.7,1,2,235000000.0,4.685193,-74.111167,2024-06-23,comprada
CO002815,B/quilla,Apartaestudio,219.3,3,2,218500000.0,10.986307,-74.730772,2024-07-22,vendida
CO029145,Bogota,Apartamento,114.8,3,3,156300000.0,4.596408,-74.132132,2024-10-11,vendida
CO043801,Bogotá,Apartaestudio,113.3,4,1,237400000.0,4.692636,-74.061133,2024-04-17,publicada
CO039924,Santiago de Cali,Local,168.2,3,2,234400000.0,3.402301,-76.537863,2024-11-25,publicada
CO003701,Santiago de Cali,Local,75.7,3,3,99500000.0,3.45719,-76.531345,2024-12-26,vendida
CO036696,Santiago de Cali,Casa,28,2,2,60000000,3.48476,-76.535462,2024-09-20,publicada
CO043260,Barranquilla,Casa,112.5,2,1,133700000.0,11.049807,-74.850036,2024-04-15,comprada
CO006100,Santiago de Cali,Apartamento,103.7,3,1,145900000.0,3.453515,-76.558205,2024-03-25,remodelacion
CO039738,MEDELLIN,Apartaestudio,115.9,2,2,143900000.0,6.234514,-75.560687,2024-09-09,remodelacion
CO005117,Santiago de Cali,Casa,125.0,1,2,131700000.0,3.444146,-76.547026,2024-12-15,publicada
CO032749,Bogota,Apartamento,118.9,4,1,234000000.0,4.606627,-74.1653,2024-06-13,comprada
CO006009,Bogota D.C.,Local,108.2,2,2,249400000.0,4.710233,-74.125196,2024-09-28,publicada
CO038517,Santiago de Cali,Local,164.3,4,2,271000000.0,3.455625,-76.485122,2024-01-22,remodelacion
CO043372,MEDELLIN,Apartamento,98.7,2,2,167900000.0,6.274709,-75.620792,2024-06-28,publicada
CO042150,Bogota D.C.,Apartamento,90.6,1,1,130900000.0,4.691734,-74.037359,2024-06-06,vendida
CO000018,Cali,Local,158.4,2,2,194000000.0,3.398612,-76.502631,2024-04-04,comprada
CO029059,Santiago de Cali,Casa,122.6,2,1,166600000.0,3.423812,-76.531956,2024-05-11,publicada
CO036036,Cali,Casa,134.1,2,2,174600000.0,3.411654,-76.553176,2024-06-01,vendida
CO043667,MEDELLIN,Casa,125.2,2,3,195000000.0,6.186167,-75.595346,2024-08-07,vendida
CO008160,Medellin,Apartaestudio,114.5,4,3,174600000.0,6.209428,-75.539104,2024-12-23,comprada
CO002628,Medellín,Apartaestudio,133.6,1,3,227600000.0,6.307047,-75.519717,2024-11-01,remodelacion
CO018643,Bogota,Apartaestudio,115.2,2,1,176500000.0,4.640191,-74.094404,2024-02-03,comprada
CO001414,B/quilla,Local,184.9,3,2,176700000.0,10.972242,-74.826841,2024-03-25,remodelacion
CO028896,Cali,Apartaestudio,139.0,4,3,147900000.0,3.414704,-76.464578,2024-11-18,comprada
CO036428,Medellin,Local,116.9,3,1,166800000.0,6.296342,-75.621885,2024-10-01,vendida
CO039958,Bogotá,Apartamento,154.7,3,2,292300000.0,4.588337,-74.081443,2024-05-28,comprada
CO040949,B/quilla,Apartamento,190.5,1,2,232300000.0,10.985561,-74.8491,2024-07-17,vendida
CO006512,BOGOTA,Casa,65.6,2,2,130100000.0,4.659899,-74.078954,2024-09-15,publicada
CO044660,BOGOTA,Apartamento,146.2,3,1,277700000.0,4.580912,-74.108083,2024-07-14,vendida
CO015757,Bogota D.C.,Casa,93.5,2,3,140700000.0,4.690717,-74.166174,2024-09-23,publicada
CO003775,MEDELLIN,Local,100.7,4,3,102800000.0,6.189523,-75.63337,2024-04-16,publicada
CO036326,Cali,Casa,76.8,1,2,117000000.0,3.497733,-76.500976,2024-01-27,vendida
CO019968,Santiago de Cali,Local,155.0,2,1,192700000.0,3.39186,-76.544585,2024-05-24,comprada
CO024140,Barranquilla,Apartaestudio,169.3,4,2,213100000.0,10.995446,-74.763342,2024-05-27,vendida
CO001087,Medellin,Apartaestudio,149.8,2,2,219400000.0,6.285981,-75.578381,2024-07-09,publicada
CO000742,B/quilla,Local,86.1,1,2,90900000.0,10.925713,-74.849462,2024-10-21,publicada
CO008010,Bogota D.C.,Casa,127.5,2,2,179200000.0,4.688523,-74.084482,2024-05-13,comprada
CO034576,Bogota D.C.,Casa,134.9,2,2,175200000.0,4.694794,-74.050316,2024-05-20,publicada
CO042295,Bogotá,Casa,77.0,3,1,118300000.0,4.709345,-74.071338,2024-03-18,publicada
CO042344,Bogotá,Apartaestudio,98.5,1,2,187900000.0,4.599358,-74.099354,2024-02-12,publicada
CO026459,Bogota,Apartaestudio,130.9,3,2,303300000.0,4.606699,-74.140633,2024-03-19,vendida
CO032075,Medellin,Local,111.0,1,3,174000000.0,6.262688,-75.600036,2024-12-16,vendida
CO012453,Barranquilla,Casa,133.5,2,2,132500000.0,10.925342,-74.823939,2024-04-22,publicada
CO008983,Santiago de Cali,Apartaestudio,99.7,3,2,114300000.0,3.412713,-76.472922,2024-11-19,comprada
CO006275,Cali,Casa,60.4,2,3,61500000.0,3.50563,-76.457257,2024-07-15,comprada
CO014195,Bogota D.C.,Apartamento,103.9,1,3,86700000.0,4.7161,-74.118626,2024-02-25,publicada
CO029311,Barranquilla,Apartamento,134.9,3,3,119900000.0,11.004906,-74.831572,2024-02-22,publicada
CO012085,Medellín,Casa,100.9,1,2,125600000.0,6.205074,-75.503606,2024-03-16,comprada
CO030973,B/quilla,Apartamento,151.8,3,1,162600000.0,11.03992,-74.827217,2024-05-09,comprada
CO041998,BOGOTA,Apartaestudio,92.6,2,1,130600000.0,4.596335,-74.038009,2024-09-07,comprada
CO002966,B/quilla,Apartamento,161.5,2,1,228400000.0,10.949372,-74.83882,2024-02-10,vendida
CO022326,Santiago de Cali,Casa,160.0,1,3,165800000.0,3.472665,-76.46103,2024-01-22,vendida
CO007579,Bogota,Casa,101.2,4,1,165400000.0,4.598095,-74.162814,2024-03-05,remodelacion
CO042118,Barranquilla,Apartaestudio,121.3,1,2,181100000.0,11.022309,-74.769471,2024-10-21,comprada
CO016530,Santiago de Cali,Apartamento,127.5,2,3,129800000.0,3.442224,-76.58949,2024-04-11,vendida
CO018211,Cali,Apartaestudio,136.0,3,2,192400000.0,3.393706,-76.54271,2024-01-07,remodelacion
CO037481,Cali,Local,108.0,2,1,105800000.0,3.501492,-76.574624,2024-04-16,publicada
CO041898,Bogota,Apartaestudio,181.0,3,1,261000000.0,4.587626,-74.111657,2024-08-06,publicada
CO004727,MEDELLIN,Local,112.5,3,1,147600000.0,6.283391,-75.639762,2024-12-07,publicada
CO033053,B/quilla,Casa,110.6,2,1,130400000.0,10.918324,-74.768848,2024-05-16,comprada
CO006724,Bogota,Casa,147.9,3,3,201600000.0,4.647728,-74.110815,2024-03-15,comprada
CO017512,Medellín,Casa,116.3,3,1,141600000.0,6.203082,-75.594875,2024-08-02,comprada
CO025341,MEDELLIN,Apartaestudio,155.0,1,2,302300000.0,6.222913,-75.523723,2024-12-22,publicada
CO006105,Santiago de Cali,Local,119.4,1,1,178200000.0,3.456454,-76.478533,2024-11-13,publicada
CO030184,B/quilla,Apartaestudio,171.7,3,1,111300000.0,11.001345,-74.831707,2024-05-15,comprada
CO017868,Barranquilla,Apartamento,110.1,2,3,190400000.0,10.940605,-74.826119,2024-06-18,publicada
CO032180,Barranquilla,Local,123.6,2,2,113800000.0,11.047239,-74.843451,2024-01-11,publicada
CO027694,B/quilla,Local,121.7,1,1,132900000.0,10.956118,-74.828054,2024-01-08,comprada
CO001209,Medellín,Apartamento,176.1,1,1,185900000.0,6.213791,-75.583985,2024-04-20,publicada
CO025875,Medellin,Casa,89.1,2,1,103900000.0,6.223504,-75.530753,2024-01-26,publicada
CO025418,MEDELLIN,Casa,85.9,2,1,150900000.0,6.202027,-75.580741,2024-02-28,publicada
CO029558,B/quilla,Local,132.5,2,1,165500000.0,11.017612,-74.798307,2024-03-06,publicada
CO012129,B/quilla,Local,122.6,4,2,113600000.0,10.998805,-74.797144,2024-12-03,publicada
CO038909,BOGOTA,Local,79.4,1,2,104000000.0,4.716838,-74.101468,2024-12-22,publicada
CO018465,Bogota,Casa,114.2,3,1,174200000.0,4.644571,-74.1106,2024-12-18,publicada
CO008407,Santiago de Cali,Apartamento,178.2,1,1,185900000.0,3.379159,-76.464906,2024-04-16,remodelacion
CO044205,Medellín,Apartaestudio,136.5,3,1,210100000.0,6.211654,-75.589473,2024-05-12,publicada
CO031665,Santiago de Cali,Casa,104.5,4,1,104000000.0,3.462796,-76.546226,2024-12-01,vendida
CO000183,Medellin,Casa,229.0,1,2,369100000.0,6.205064,-75.525598,2024-04-20,publicada
CO029834,Bogotá,Local,89.3,3,2,80700000.0,4.688954,-74.152091,2024-06-18,publicada
CO009999,Bogota,Apartaestudio,146.9,1,3,261300000.0,4.589621,-74.138577,2024-11-13,comprada
CO039400,Medellín,Apartamento,159.1,2,2,270400000.0,6.220343,-75.631321,2024-02-01,publicada
CO028510,B/quilla,Casa,119.5,3,3,76500000.0,11.04068,-74.853836,2024-05-04,publicada
CO037998,MEDELLIN,Apartaestudio,144.3,4,2,244800000.0,6.208501,-75.607863,2024-06-05,publicada
CO031326,Cali,Apartaestudio,161.0,2,1,248400000.0,3.490754,-76.514953,2024-07-16,publicada
CO012733,Barranquilla,Apartamento,145.4,4,1,154000000.0,11.03722,-74.839133,2024-10-12,comprada
CO032552,Bogota,Apartamento,79.3,2,1,90400000.0,4.612981,-74.142994,2024-12-13,publicada
CO000179,Barranquilla,Apartaestudio,121.8,2,1,124800000.0,10.919197,-74.76742,2024-03-20,vendida
CO010304,Barranquilla,Casa,72.1,2,3,88000000.0,10.994643,-74.813376,2024-08-11,remodelacion
CO020505,BOGOTA,Apartamento,163.8,2,2,242200000.0,4.633866,-74.072487,2024-03-13,comprada
CO027752,Bogotá,Local,112.4,2,1,161900000.0,4.594899,-74.153018,2024-11-12,publicada
CO010328,Medellín,Apartamento,94.1,4,1,141300000.0,6.210726,-75.599213,2024-08-28,publicada
CO026396,Barranquilla,Apartamento,108.8,2,2,99600000.0,10.973509,-74.735842,2024-05-14,vendida
CO036641,Santiago de Cali,Apartaestudio,106.5,4,2,161900000.0,3.460502,-76.493604,2024-11-02,publicada
CO013743,Bogota D.C.,Apartamento,62.2,2,2,132100000.0,4.647877,-74.154404,2024-12-10,remodelacion
CO030609,Bogota,Casa,82.1,2,2,137200000.0,4.665805,-74.040518,2024-02-10,vendida
CO031358,Bogota,Local,182.7,4,1,334600000.0,4.646024,-74.038754,2024-06-28,comprada
CO033459,B/quilla,Casa,83.7,1,1,136500000.0,10.932139,-74.842803,2024-04-15,comprada
CO020484,Santiago de Cali,Casa,95.5,4,1,130300000.0,3.428329,-76.584187,2024-05-22,publicada
CO018905,Cali,Local,67.2,3,2,105900000.0,3.47526,-76.568146,2024-05-16,vendida
CO025781,Barranquilla,Apartaestudio,133.3,2,1,175100000.0,10.923122,-74.746513,2024-04-08,remodelacion
CO025744,Bogotá,Apartaestudio,110.0,2,1,228600000.0,4.630942,-74.112212,2024-03-05,publicada
CO042670,BOGOTA,Apartaestudio,124.0,2,2,207400000.0,4.643845,-74.149239,2024-11-03,remodelacion
CO006385,Cali,Apartamento,82.1,3,1,132300000.0,3.413483,-76.575707,2024-06-07,publicada
CO028049,B/quilla,Local,85.5,2,2,106000000.0,10.946575,-74.825067,2024-07-27,vendida
CO010095,Santiago de Cali,Apartaestudio,186.5,4,2,232900000.0,3.473668,-76.485713,2024-12-03,publicada
CO007310,MEDELLIN,Casa,110.8,4,2,173300000.0,6.207618,-75.605605,2024-04-04,publicada
CO017809,Barranquilla,Apartaestudio,140.9,2,1,150700000.0,10.981416,-74.795865,2024-12-06,publicada
CO008066,Santiago de Cali,Apartamento,102.5,3,1,122800000.0,3.374084,-76.512676,2024-12-10,vendida
CO004483,B/quilla,Local,179.2,2,2,209800000.0,10.915863,-74.77047,2024-06-10,publicada
CO017384,B/quilla,Casa,193.1,3,2,,11.000897,-74.802736,2024-08-09,comprada
CO012082,Santiago de Cali,Apartamento,82.7,3,2,84600000.0,3.493892,-76.480351,2024-04-02,vendida
CO014444,Santiago de Cali,Apartamento,93.4,2,1,125300000.0,3.42269,-76.583735,2024-02-23,vendida
CO019257,Medellín,Apartaestudio,106.0,2,1,96700000.0,6.232137,-75.560548,2024-07-16,publicada
CO013571,BOGOTA,Apartaestudio,129.3,4,3,172000000.0,4.674463,-74.048129,2024-05-22,publicada
CO018296,Medellin,Local,98.7,3,3,118500000.0,6.245522,-75.533485,2024-11-14,comprada
CO018402,MEDELLIN,Local,207.2,1,3,315800000.0,6.202901,-75.608031,2024-04-01,publicada
CO038991,Bogota,Casa,140.6,2,1,122700000.0,4.652495,-74.079861,2024-09-25,publicada
CO015623,Medellín,Casa,107.4,2,1,159200000.0,6.196264,-75.562712,2024-06-01,comprada
CO029185,Bogota,Apartaestudio,66.1,2,2,108900000.0,4.595792,-74.054216,2024-03-02,comprada
CO008350,Cali,Apartaestudio,99.6,1,1,120.1,3.409726,-76.472492,2024-09-13,publicada
CO009342,Bogota,Apartamento,134.4,2,3,247800000.0,4.621923,-74.111216,2024-08-23,publicada
CO015110,B/quilla,Apartaestudio,89.9,3,2,115100000.0,11.017889,-74.805642,2024-01-19,comprada
CO012682,MEDELLIN,Local,121.0,4,2,204300000.0,6.185204,-75.602917,2024-10-23,remodelacion
CO008443,Bogota,Apartaestudio,134.4,4,1,282700000.0,4.718962,-74.16752,2024-01-02,vendida
